(4 byte int),TINTRPL,roll,pitch,yaw,AccS_X,AccS_Y,AccS_Z,OmgS_X,OmgS_Y,OmgS_Z
0000,+317417.2646,-1.7982722E+002,6.2499940E-001,2.6056090E-001,8.0598360E-003,-4.6955771E-003,7.2647072E-003,-1.1299154E-002,1.4893204E-002,-2.4869276E-002
0000,+317417.2696,-1.7982718E+002,6.2492484E-001,2.6068497E-001,7.8509385E-003,-5.7652402E-003,9.0263868E-003,1.1339716E-002,1.4841369E-002,-2.4856947E-002
0000,+317417.2746,-1.7982718E+002,6.2479353E-001,2.6086554E-001,9.9449279E-003,-6.1718225E-003,5.7545071E-003,7.7701276E-005,2.6155265E-002,-3.6192615E-002
0000,+317417.2796,-1.7982710E+002,6.2477487E-001,2.6110324E-001,1.0319601E-002,-6.3181757E-003,2.3821904E-004,1.1294072E-002,3.5897205E-003,-4.7546837E-002
0000,+317417.2846,-1.7982710E+002,6.2475610E-001,2.6134098E-001,1.1292076E-002,-5.4303091E-003,-3.1545130E-003,-2.5378309E-005,3.6156364E-003,-4.7553007E-002
0000,+317417.2896,-1.7982706E+002,6.2479383E-001,2.6157892E-001,1.0611561E-002,-2.9906963E-003,-3.6623927E-003,1.1240548E-002,-7.6861517E-003,-4.7557138E-002
0000,+317417.2946,-1.7982700E+002,6.2488806E-001,2.6176032E-001,1.2078676E-002,-9.5539924E-004,-2.0249423E-003,1.1183102E-002,-1.8974133E-002,-3.6227636E-002
0000,+317417.2996,-1.7982700E+002,6.2498230E-001,2.6194179E-001,1.2806616E-002,2.1140487E-003,-1.5123034E-003,-1.3635372E-004,-1.8948218E-002,-3.6233805E-002
0000,+317417.3046,-1.7982700E+002,6.2507653E-001,2.6212326E-001,1.2787543E-002,6.1205490E-003,-1.5325531E-005,-1.3636718E-004,-1.8948218E-002,-3.6233805E-002
0000,+317417.3096,-1.7982693E+002,6.2511486E-001,2.6219106E-001,1.1330470E-002,7.2314027E-003,6.2499312E-004,1.1228689E-002,-7.7224886E-003,-1.3537756E-002
0000,+317417.3146,-1.7982693E+002,6.2509704E-001,2.6220196E-001,7.9583060E-003,1.0450295E-002,1.8997167E-003,-4.1190047E-005,3.5671853E-003,-2.1938318E-003
0000,+317417.3196,-1.7982693E+002,6.2507915E-001,2.6221287E-001,4.1784947E-003,1.1069209E-002,1.3411980E-003,-4.1190044E-005,3.5671853E-003,-2.1938318E-003
0000,+317417.3246,-1.7982693E+002,6.2506175E-001,2.6211041E-001,1.4960272E-003,1.2329152E-002,-1.6552601E-003,-4.9054270E-005,3.5429632E-003,2.0485759E-002
0000,+317417.3296,-1.7982695E+002,6.2498820E-001,2.6195100E-001,-2.9951581E-003,1.2751218E-002,-2.3807916E-003,5.1827021E-007,1.4806721E-002,3.1835850E-002
0000,+317417.3346,-1.7982689E+002,6.2502778E-001,2.6173532E-001,-6.6580228E-003,1.3436423E-002,-7.8482082E-004,1.1209042E-002,-7.7830455E-003,4.3161217E-002
0000,+317417.3396,-1.7982689E+002,6.2506741E-001,2.6146293E-001,-1.2112193E-002,1.3838795E-002,-3.1035543E-005,-1.1431696E-004,-7.7692401E-003,5.4494847E-002
0000,+317417.3446,-1.7982683E+002,6.2510747E-001,2.6113382E-001,-1.5373900E-002,1.2739968E-002,1.2721884E-003,1.1201205E-002,-7.8072697E-003,6.5840803E-002
0000,+317417.3496,-1.7982683E+002,6.2520397E-001,2.6074827E-001,-1.6641537E-002,1.1488129E-002,-2.7281551E-003,-1.7564482E-004,-1.9069333E-002,7.7164143E-002
0000,+317417.3546,-1.7982684E+002,6.2524414E-001,2.6036251E-001,-1.7607182E-002,8.8029457E-003,-5.3148228E-003,-1.2212769E-004,-7.7934642E-003,7.7174433E-002
0000,+317417.3596,-1.7982684E+002,6.2522787E-001,2.5997651E-001,-1.8832140E-002,5.9133847E-003,-6.3191932E-003,-6.8608570E-005,3.4824049E-003,7.7184729E-002
0000,+317417.3646,-1.7982692E+002,6.2515533E-001,2.5953361E-001,-2.0501647E-002,3.1763040E-003,-5.5388864E-003,-1.1338457E-002,1.4772082E-002,8.8528655E-002
0000,+317417.3696,-1.7982697E+002,6.2502617E-001,2.5914720E-001,-2.2200784E-002,7.3105656E-004,-4.1098557E-003,-1.1280998E-002,2.6060065E-002,7.7199161E-002
0000,+317417.3746,-1.7982703E+002,6.2484074E-001,2.5876057E-001,-2.1315631E-002,-2.3739599E-003,-6.7419786E-004,-1.1227471E-002,3.7335936E-002,7.7209458E-002
0000,+317417.3796,-1.7982709E+002,6.2465495E-001,2.5843063E-001,-1.9776350E-002,-5.5361115E-003,2.1801901E-003,-1.1223507E-002,3.7348047E-002,6.5869667E-002
0000,+317417.3846,-1.7982709E+002,6.2452573E-001,2.5810090E-001,-1.5681116E-002,-8.0815526E-003,3.3712178E-003,4.2461346E-005,2.6046263E-002,6.5865539E-002
0000,+317417.3896,-1.7982709E+002,6.2439626E-001,2.5782785E-001,-1.3016313E-002,-1.2015468E-002,2.9186769E-003,4.6419398E-005,2.6058376E-002,5.4525740E-002
0000,+317417.3946,-1.7982709E+002,6.2426656E-001,2.5761151E-001,-9.9245301E-003,-1.3146705E-002,2.1751008E-003,5.0372902E-005,2.6070485E-002,4.3185946E-002
0000,+317417.3996,-1.7982704E+002,6.2424952E-001,2.5745231E-001,-3.6487316E-003,-1.6597280E-002,1.8492467E-003,1.1266767E-002,3.5049415E-003,3.1831723E-002
0000,+317417.4046,-1.7982698E+002,6.2417585E-001,2.5734955E-001,5.3175688E-003,-1.7976876E-002,-3.7375002E-004,1.1324210E-002,1.4792919E-002,2.0502221E-002
0000,+317417.4096,-1.7982698E+002,6.2410212E-001,2.5724685E-001,1.2951298E-002,-1.9934401E-002,-1.5182971E-003,4.7784306E-006,1.4818836E-002,2.0496054E-002
0000,+317417.4146,-1.7982693E+002,6.2402797E-001,2.5725749E-001,1.8511100E-002,-2.1275381E-002,-1.3168100E-003,1.1332090E-002,1.4817138E-002,-2.1773758E-003
0000,+317417.4196,-1.7982693E+002,6.2395370E-001,2.5726819E-001,2.1583486E-002,-2.2769896E-002,6.3878251E-005,1.2655431E-005,1.4843055E-002,-2.1835417E-003
0000,+317417.4246,-1.7982698E+002,6.2382293E-001,2.5727871E-001,2.6566142E-002,-2.5048088E-002,1.8092646E-003,-1.1253283E-002,2.6144842E-002,-2.1794096E-003
0000,+317417.4296,-1.7982698E+002,6.2374848E-001,2.5734612E-001,3.0603644E-002,-2.7874285E-002,1.5244432E-003,1.6593856E-005,1.4855168E-002,-1.3523334E-002
0000,+317417.4346,-1.7982704E+002,6.2361723E-001,2.5747001E-001,3.4173153E-002,-2.9797768E-002,2.7969934E-003,-1.1245417E-002,2.6169067E-002,-2.4858998E-002
0000,+317417.4396,-1.7982709E+002,6.2359852E-001,2.5765106E-001,3.4600854E-002,-3.1002535E-002,3.0391896E-003,-1.1348480E-002,3.6294409E-003,-3.6219381E-002
0000,+317417.4446,-1.7982709E+002,6.2363636E-001,2.5783232E-001,3.3266760E-002,-3.1271938E-002,4.2286180E-003,-8.2549297E-005,-7.6723429E-003,-3.6223505E-002
0000,+317417.4496,-1.7982709E+002,6.2367392E-001,2.5807023E-001,3.2046236E-002,-3.2522537E-002,6.8013594E-003,-7.8629273E-005,-7.6602325E-003,-4.7563303E-002
0000,+317417.4546,-1.7982704E+002,6.2382466E-001,2.5825191E-001,3.1623244E-002,-3.3245269E-002,7.5929854E-003,1.1129865E-002,-3.0249998E-002,-3.6237933E-002
0000,+317417.4596,-1.7982704E+002,6.2397474E-001,2.5854701E-001,3.0430034E-002,-3.3676710E-002,7.5286725E-003,-1.8172454E-004,-3.0199861E-002,-5.8923688E-002
0000,+317417.4646,-1.7982697E+002,6.2412524E-001,2.5878537E-001,2.7701877E-002,-3.4018055E-002,5.6660622E-003,1.1133758E-002,-3.0237891E-002,-4.7577735E-002
0000,+317417.4696,-1.7982692E+002,6.2427574E-001,2.5902373E-001,2.1727612E-002,-3.3832334E-002,2.0455993E-003,1.1133736E-002,-3.0237895E-002,-4.7577739E-002
0000,+317417.4746,-1.7982686E+002,6.2442613E-001,2.5926208E-001,1.6254481E-002,-3.3843607E-002,-5.1452371E-004,1.1133715E-002,-3.0237895E-002,-4.7577742E-002
0000,+317417.4796,-1.7982675E+002,6.2457681E-001,2.5950038E-001,1.1593786E-002,-3.3270720E-002,-2.0644038E-003,2.2453133E-002,-3.0263815E-002,-4.7571581E-002
0000,+317417.4846,-1.7982674E+002,6.2472713E-001,2.5973877E-001,6.6819754E-003,-3.2125849E-002,-1.3614362E-003,-1.8576371E-004,-3.0211985E-002,-4.7583912E-002
0000,+317417.4896,-1.7982669E+002,6.2487757E-001,2.5997713E-001,1.2946373E-004,-3.1404760E-002,2.1986374E-004,1.1133655E-002,-3.0237902E-002,-4.7577750E-002
0000,+317417.4946,-1.7982669E+002,6.2508452E-001,2.6015905E-001,-7.0943567E-003,-2.8738039E-002,-1.4459792E-003,-2.4323368E-004,-4.1499965E-002,-3.6254413E-002
0000,+317417.4996,-1.7982663E+002,6.2523520E-001,2.6034072E-001,-1.2891330E-002,-2.5615381E-002,-2.4707159E-003,1.1129682E-002,-3.0250015E-002,-3.6237955E-002
0000,+317417.5046,-1.7982663E+002,6.2538576E-001,2.6052243E-001,-1.6806947E-002,-2.2715170E-002,-1.6100918E-003,-1.8977307E-004,-3.0224098E-002,-3.6244124E-002
0000,+317417.5096,-1.7982657E+002,6.2548012E-001,2.6070383E-001,-1.9410202E-002,-2.0166444E-002,-4.2020981E-004,1.1183145E-002,-1.8974150E-002,-3.6227666E-002
0000,+317417.5146,-1.7982651E+002,6.2563103E-001,2.6082882E-001,-2.1103151E-002,-1.6472239E-002,1.0000312E-003,1.1125701E-002,-3.0262131E-002,-2.4898168E-002
0000,+317417.5196,-1.7982645E+002,6.2572557E-001,2.6095355E-001,-2.2779195E-002,-1.2490924E-002,-1.5919626E-003,1.1179185E-002,-1.8986266E-002,-2.4887877E-002
0000,+317417.5246,-1.7982640E+002,6.2582040E-001,2.6102158E-001,-2.4126222E-002,-7.0041572E-003,-3.1637081E-003,1.1175240E-002,-1.8998379E-002,-1.3548085E-002
0000,+317417.5296,-1.7982634E+002,6.2585878E-001,2.6108938E-001,-2.2958398E-002,-2.3647947E-003,-5.3951731E-003,1.1228731E-002,-7.7225110E-003,-1.3537793E-002
0000,+317417.5346,-1.7982623E+002,6.2589759E-001,2.6110044E-001,-2.0381458E-002,3.0243462E-003,-4.9051270E-003,2.2544229E-002,-7.7605424E-003,-2.1918395E-003
0000,+317417.5396,-1.7982617E+002,6.2582368E-001,2.6105443E-001,-1.8398669E-002,7.5563933E-003,-3.0482993E-003,1.1327849E-002,1.4804998E-002,9.1623766E-003
0000,+317417.5446,-1.7982611E+002,6.2580615E-001,2.6100862E-001,-1.7075395E-002,1.1673283E-002,-1.8508767E-003,1.1274359E-002,3.5291268E-003,9.1520771E-003
0000,+317417.5496,-1.7982605E+002,6.2578893E-001,2.6090607E-001,-1.6503809E-002,1.6267076E-002,-1.2180109E-003,1.1270429E-002,3.5170142E-003,2.0491872E-002
0000,+317417.5546,-1.7982605E+002,6.2571514E-001,2.6080337E-001,-1.2924409E-002,1.9114727E-002,-3.6061469E-003,4.4963458E-006,1.4818800E-002,2.0496000E-002
0000,+317417.5596,-1.7982607E+002,6.2564182E-001,2.6058725E-001,-8.2784351E-003,2.1647748E-002,-5.5879313E-003,-3.3602548E-006,1.4794577E-002,4.3175589E-002
0000,+317417.5646,-1.7982607E+002,6.2556851E-001,2.6037115E-001,-4.4086250E-003,2.4337113E-002,-5.7225581E-003,-3.3447279E-006,1.4794577E-002,4.3175589E-002
0000,+317417.5696,-1.7982607E+002,6.2549520E-001,2.6015502E-001,-1.6919096E-003,2.6851881E-002,-2.5888255E-003,-3.3263893E-006,1.4794577E-002,4.3175589E-002
0000,+317417.5746,-1.7982602E+002,6.2542242E-001,2.5982547E-001,2.8998914E-004,2.9578606E-002,1.2161813E-003,1.1308263E-002,1.4744437E-002,6.5861337E-002
0000,+317417.5796,-1.7982602E+002,6.2534958E-001,2.5949597E-001,2.5607795E-003,3.0740792E-002,2.6132148E-003,-1.1154224E-005,1.4770352E-002,6.5855175E-002
0000,+317417.5846,-1.7982603E+002,6.2527674E-001,2.5916645E-001,5.9561143E-003,3.2726094E-002,-2.0551954E-004,-1.1130535E-005,1.4770352E-002,6.5855175E-002
0000,+317417.5896,-1.7982603E+002,6.2520391E-001,2.5883693E-001,9.3623847E-003,3.4318715E-002,-1.5839107E-003,-1.1105874E-005,1.4770354E-002,6.5855175E-002
0000,+317417.5946,-1.7982597E+002,6.2507504E-001,2.5845045E-001,1.1208662E-002,3.5382893E-002,-9.5217733E-004,1.1357922E-002,2.6008194E-002,7.7211425E-002
0000,+317417.5996,-1.7982597E+002,6.2500238E-001,2.5806424E-001,1.0860106E-002,3.6375005E-002,1.0775082E-003,-1.4985171E-005,1.4758241E-002,7.7194966E-002
0000,+317417.6046,-1.7982593E+002,6.2493014E-001,2.5762126E-001,1.1620317E-002,3.6782037E-002,2.7199085E-003,1.1300545E-002,1.4720210E-002,8.8540927E-002
0000,+317417.6096,-1.7982588E+002,6.2491405E-001,2.5723526E-001,1.2812507E-002,3.6412727E-002,1.4274564E-003,1.1251011E-002,3.4564515E-003,7.7190831E-002
0000,+317417.6146,-1.7982582E+002,6.2489790E-001,2.5684920E-001,1.3999850E-002,3.6879886E-002,2.3582950E-004,1.1251036E-002,3.4564498E-003,7.7190831E-002
0000,+317417.6196,-1.7982578E+002,6.2493801E-001,2.5652012E-001,1.4437056E-002,3.5848938E-002,-9.1415178E-004,1.1201496E-002,-7.8073088E-003,6.5840736E-002
0000,+317417.6246,-1.7982578E+002,6.2492168E-001,2.5613412E-001,1.2221351E-002,3.4362227E-002,-2.4510277E-003,-6.8358037E-005,3.4823648E-003,7.7184662E-002
0000,+317417.6296,-1.7982573E+002,6.2496150E-001,2.5586173E-001,1.0100530E-002,3.2343339E-002,-2.7274217E-003,1.1205472E-002,-7.7951993E-003,5.4500937E-002
0000,+317417.6346,-1.7982573E+002,6.2494481E-001,2.5558913E-001,1.0328460E-002,2.9889839E-002,-1.6482265E-003,-6.0453072E-005,3.5065853E-003,5.4505069E-002
0000,+317417.6396,-1.7982573E+002,6.2492788E-001,2.5537324E-001,8.5685430E-003,2.6080996E-002,-2.0958995E-004,-5.6501620E-005,3.5186964E-003,4.3165270E-002
0000,+317417.6446,-1.7982578E+002,6.2491083E-001,2.5515738E-001,7.2457180E-003,2.3607612E-002,3.0067519E-004,-1.1375927E-002,3.5446151E-003,4.3159109E-002
0000,+317417.6496,-1.7982578E+002,6.2489343E-001,2.5505486E-001,4.5502326E-003,2.1442195E-002,-1.1097043E-003,-4.8609956E-005,3.5429210E-003,2.0485684E-002
0000,+317417.6546,-1.7982579E+002,6.2487578E-001,2.5500908E-001,1.6086991E-003,2.0080665E-002,-1.3046513E-003,-4.4669752E-005,3.5550322E-003,9.1458876E-003
0000,+317417.6596,-1.7982579E+002,6.2485814E-001,2.5496331E-001,1.6845230E-003,1.8252691E-002,-3.3302946E-004,-4.4665529E-005,3.5550322E-003,9.1458876E-003
0000,+317417.6646,-1.7982573E+002,6.2484038E-001,2.5497419E-001,1.8353370E-003,1.7784368E-002,-1.3343724E-004,1.1278707E-002,3.5412239E-003,-2.1877475E-003
0000,+317417.6696,-1.7982567E+002,6.2482268E-001,2.5498506E-001,1.0391331E-003,1.6040500E-002,1.8463973E-003,1.1278707E-002,3.5412221E-003,-2.1877501E-003
0000,+317417.6746,-1.7982562E+002,6.2480468E-001,2.5505266E-001,-4.1330009E-004,1.5249161E-002,3.7136691E-005,1.1282638E-002,3.5533314E-003,-1.3527548E-002
0000,+317417.6796,-1.7982556E+002,6.2484312E-001,2.5512049E-001,-2.0338125E-003,1.4372688E-002,-3.5523187E-004,1.1229137E-002,-7.7225384E-003,-1.3537847E-002
0000,+317417.6846,-1.7982556E+002,6.2482500E-001,2.5518808E-001,-6.5063767E-004,1.3155888E-002,-1.7209450E-003,-3.6809077E-005,3.5792456E-003,-1.3533717E-002
0000,+317417.6896,-1.7982552E+002,6.2480706E-001,2.5525570E-001,4.3834007E-004,1.1119685E-002,-2.8042980E-003,1.1282626E-002,3.5533272E-003,-1.3527555E-002
0000,+317417.6946,-1.7982552E+002,6.2478894E-001,2.5532332E-001,3.9344878E-004,8.2105594E-003,-1.1087065E-003,-3.6815400E-005,3.5792431E-003,-1.3533721E-002
0000,+317417.6996,-1.7982545E+002,6.2477118E-001,2.5533420E-001,-7.7863115E-005,4.7025178E-003,7.4121874E-004,1.1278688E-002,3.5412146E-003,-2.1877622E-003
0000,+317417.7046,-1.7982545E+002,6.2475330E-001,2.5534511E-001,-1.2388533E-003,2.0751273E-003,2.9273198E-003,-4.0750670E-005,3.5671296E-003,-2.1939289E-003
0000,+317417.7096,-1.7982539E+002,6.2479198E-001,2.5535619E-001,2.9550132E-004,-2.7803485E-003,4.3746531E-003,1.1225190E-002,-7.7346573E-003,-2.1980614E-003
0000,+317417.7146,-1.7982533E+002,6.2488723E-001,2.5531083E-001,2.9281392E-003,-6.5514958E-003,2.1081623E-003,1.1167759E-002,-1.9022640E-002,9.1314372E-003
0000,+317417.7196,-1.7982527E+002,6.2492609E-001,2.5526524E-001,4.2398563E-003,-1.1528011E-002,4.4956239E-004,1.1221254E-002,-7.7467728E-003,9.1417274E-003
0000,+317417.7246,-1.7982523E+002,6.2502110E-001,2.5527659E-001,5.2203527E-003,-1.5077966E-002,-1.2363145E-003,1.1171692E-002,-1.9010533E-002,-2.2083670E-003
0000,+317417.7296,-1.7982516E+002,6.2505996E-001,2.5523099E-001,4.2068409E-003,-1.8281067E-002,-1.9651058E-003,1.1221254E-002,-7.7467770E-003,9.1417199E-003
0000,+317417.7346,-1.7982512E+002,6.2509906E-001,2.5512871E-001,4.7077988E-003,-2.1565717E-002,-1.8847282E-003,1.1217321E-002,-7.7588898E-003,2.0481512E-002
0000,+317417.7396,-1.7982512E+002,6.2508148E-001,2.5508291E-001,6.4915172E-003,-2.4524642E-002,-1.6836278E-003,-4.4683584E-005,3.5550059E-003,9.1458457E-003
0000,+317417.7446,-1.7982512E+002,6.2506384E-001,2.5503713E-001,6.9625853E-003,-2.7296681E-002,-1.7992823E-003,-4.4680066E-005,3.5550063E-003,9.1458457E-003
0000,+317417.7496,-1.7982512E+002,6.2504619E-001,2.5499135E-001,6.5254779E-003,-3.0062003E-002,-1.1005858E-003,-4.4675842E-005,3.5550063E-003,9.1458457E-003
0000,+317417.7546,-1.7982516E+002,6.2497181E-001,2.5500208E-001,3.9126803E-003,-3.1971887E-002,-8.8648539E-004,-1.1306682E-002,1.4868904E-002,-2.1898185E-003
0000,+317417.7596,-1.7982516E+002,6.2501055E-001,2.5495651E-001,2.4541838E-003,-3.4046054E-002,9.1284927E-004,-9.8166987E-005,-7.7208602E-003,9.1355545E-003
0000,+317417.7646,-1.7982524E+002,6.2499231E-001,2.5502414E-001,3.4559043E-003,-3.6151260E-002,-1.2786528E-004,-1.1356241E-002,3.6051492E-003,-1.3539903E-002
0000,+317417.7696,-1.7982529E+002,6.2503070E-001,2.5503531E-001,3.8263460E-003,-3.6446653E-002,2.2629531E-004,-1.1413676E-002,-7.6828282E-003,-2.2103982E-003
0000,+317417.7746,-1.7982535E+002,6.2506860E-001,2.5515988E-001,4.5115603E-003,-3.6772840E-002,1.0283466E-003,-1.1405813E-002,-7.6586050E-003,-2.4889987E-002
0000,+317417.7796,-1.7982535E+002,6.2510687E-001,2.5522774E-001,2.9492762E-003,-3.6465183E-002,2.0467611E-003,-9.0315560E-005,-7.6966318E-003,-1.3544025E-002
0000,+317417.7846,-1.7982535E+002,6.2514490E-001,2.5535229E-001,2.0787963E-003,-3.5980634E-002,4.7514210E-003,-8.6389307E-005,-7.6845209E-003,-2.4883820E-002
0000,+317417.7896,-1.7982527E+002,6.2512648E-001,2.5553325E-001,4.7565806E-003,-3.5304397E-002,4.6361447E-003,1.1290469E-002,3.5775404E-003,-3.6207162E-002
0000,+317417.7946,-1.7982527E+002,6.2516427E-001,2.5571454E-001,7.5461827E-003,-3.4333583E-002,2.7458004E-003,-8.2475599E-005,-7.6724119E-003,-3.6223620E-002
0000,+317417.7996,-1.7982523E+002,6.2520200E-001,2.5595242E-001,9.4561409E-003,-3.2620646E-002,4.2100527E-004,1.1240883E-002,-7.6862201E-003,-4.7557253E-002
0000,+317417.8046,-1.7982523E+002,6.2523955E-001,2.5619036E-001,1.0482543E-002,-2.9602541E-002,-6.1151176E-004,-7.8570934E-005,-7.6603033E-003,-4.7563419E-002
0000,+317417.8096,-1.7982516E+002,6.2533367E-001,2.5642851E-001,1.0076091E-002,-2.5423065E-002,6.2774387E-005,1.1187354E-002,-1.8962091E-002,-4.7567554E-002
0000,+317417.8146,-1.7982510E+002,6.2542754E-001,2.5672337E-001,1.2049108E-002,-2.1382665E-002,1.4731962E-003,1.1191267E-002,-1.8949982E-002,-5.8907349E-002
0000,+317417.8196,-1.7982504E+002,6.2552136E-001,2.5701821E-001,1.3951180E-002,-1.5689721E-002,1.6043272E-003,1.1191244E-002,-1.8949986E-002,-5.8907352E-002
0000,+317417.8246,-1.7982500E+002,6.2561548E-001,2.5725633E-001,1.5482481E-002,-1.1549732E-002,2.8523107E-003,1.1187291E-002,-1.8962098E-002,-4.7567561E-002
0000,+317417.8296,-1.7982487E+002,6.2570941E-001,2.5755116E-001,1.4815694E-002,-6.4530140E-003,1.7209026E-003,2.2510640E-002,-1.8975906E-002,-5.8901198E-002
0000,+317417.8346,-1.7982481E+002,6.2580377E-001,2.5773260E-001,1.2784159E-002,-1.5083348E-003,4.2274312E-004,1.1183317E-002,-1.8974215E-002,-3.6227774E-002
0000,+317417.8396,-1.7982475E+002,6.2589782E-001,2.5797072E-001,1.1661365E-002,3.8817781E-003,-2.6379856E-003,1.1187235E-002,-1.8962106E-002,-4.7567576E-002
0000,+317417.8446,-1.7982475E+002,6.2599224E-001,2.5809550E-001,1.0687131E-002,8.2933670E-003,-5.6892619E-003,-1.4008634E-004,-1.8960414E-002,-2.4894148E-002
0000,+317417.8496,-1.7982475E+002,6.2603027E-001,2.5822005E-001,8.6512314E-003,1.3670528E-002,-6.0332790E-003,-8.6602427E-005,-7.6845456E-003,-2.4883857E-002
0000,+317417.8546,-1.7982475E+002,6.2612492E-001,2.5828812E-001,4.5058043E-003,1.8151920E-002,-4.9375235E-003,-1.4404119E-004,-1.8972524E-002,-1.3554354E-002
0000,+317417.8596,-1.7982481E+002,6.2616313E-001,2.5835600E-001,-1.7910146E-003,2.3104342E-002,-5.0542606E-003,-1.1409989E-002,-7.6707369E-003,-1.3550221E-002
0000,+317417.8646,-1.7982492E+002,6.2620157E-001,2.5831047E-001,-5.9636086E-003,2.6303979E-002,-3.4771273E-003,-2.2737296E-002,-7.6690386E-003,9.1232108E-003
0000,+317417.8696,-1.7982498E+002,6.2618381E-001,2.5826472E-001,-9.2846910E-003,2.8933441E-002,-2.2960969E-003,-1.1364361E-002,3.5809160E-003,9.1396747E-003
0000,+317417.8746,-1.7982503E+002,6.2622267E-001,2.5816247E-001,-1.2626011E-002,2.9738549E-002,1.8603839E-003,-1.1421787E-002,-7.7070608E-003,2.0469179E-002
0000,+317417.8796,-1.7982510E+002,6.2626177E-001,2.5800353E-001,-1.6114796E-002,2.9877275E-002,3.2921217E-003,-1.1425713E-002,-7.7191694E-003,3.1808980E-002
0000,+317417.8846,-1.7982510E+002,6.2630069E-001,2.5790131E-001,-2.0551080E-002,3.0023351E-002,3.0047824E-003,-1.0233457E-004,-7.7329748E-003,2.0475348E-002
0000,+317417.8896,-1.7982510E+002,6.2633991E-001,2.5774232E-001,-2.3430090E-002,2.8953262E-002,6.9896155E-004,-1.0626260E-004,-7.7450862E-003,3.1815145E-002
0000,+317417.8946,-1.7982510E+002,6.2637913E-001,2.5758335E-001,-2.2847185E-002,2.7851308E-002,-8.7695546E-004,-1.0625421E-004,-7.7450862E-003,3.1815145E-002
0000,+317417.8996,-1.7982504E+002,6.2641847E-001,2.5742435E-001,-2.2353044E-002,2.5498793E-002,-1.0983307E-003,1.1213192E-002,-7.7710054E-003,3.1821303E-002
0000,+317417.9046,-1.7982500E+002,6.2640119E-001,2.5732183E-001,-2.1397671E-002,2.2842107E-002,-3.5711713E-004,1.1270629E-002,3.5169725E-003,2.0491799E-002
0000,+317417.9096,-1.7982487E+002,6.2638426E-001,2.5716260E-001,-2.1762038E-002,2.0910133E-002,-1.3625165E-003,2.2586143E-002,3.4789417E-003,3.1837754E-002
0000,+317417.9146,-1.7982483E+002,6.2631065E-001,2.5705984E-001,-1.9182136E-002,1.7714238E-002,-5.4592342E-004,1.1324144E-002,1.4792836E-002,2.0502085E-002
0000,+317417.9196,-1.7982477E+002,6.2629312E-001,2.5701404E-001,-1.4014449E-002,1.4778310E-002,-2.3298450E-003,1.1274588E-002,3.5290760E-003,9.1519915E-003
0000,+317417.9246,-1.7982472E+002,6.2621927E-001,2.5696799E-001,-7.8031705E-003,1.1777913E-002,-2.9593341E-003,1.1328090E-002,1.4804943E-002,9.1622816E-003
0000,+317417.9296,-1.7982466E+002,6.2620151E-001,2.5697887E-001,-1.7286137E-003,9.8740514E-003,-5.0634611E-003,1.1278531E-002,3.5411830E-003,-2.1878104E-003
0000,+317417.9346,-1.7982460E+002,6.2612718E-001,2.5704625E-001,2.8176303E-003,8.3972765E-003,-3.8594208E-003,1.1335960E-002,1.4829162E-002,-1.3517313E-002
0000,+317417.9396,-1.7982460E+002,6.2610906E-001,2.5711384E-001,6.4904690E-003,7.9118339E-003,-2.0432615E-004,-3.6974889E-005,3.5792079E-003,-1.3533775E-002
0000,+317417.9446,-1.7982448E+002,6.2609124E-001,2.5718141E-001,1.2465280E-002,5.6343647E-003,4.4725374E-003,2.2601897E-002,3.5273712E-003,-1.3521451E-002
0000,+317417.9496,-1.7982443E+002,6.2601691E-001,2.5724879E-001,1.7849347E-002,4.6210322E-003,5.8599086E-003,1.1335953E-002,1.4829155E-002,-1.3517326E-002
0000,+317417.9546,-1.7982431E+002,6.2594241E-001,2.5737283E-001,2.3052523E-002,2.6509399E-003,5.2147815E-003,2.2659320E-002,1.4815344E-002,-2.4850963E-002
